album,main_artist_name,release_date,album_popularity,track_number,track_name,disc_number,uri,duration_ms,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,track_popularity,explicit
Dark Lane Demo Tapes,Drake,2020-05-01,88,1,Deep Pockets,1,spotify:track:3IvMYBE7A3c7to1aEcfFJk,222929.0,7.0,0.0,4.0,0.482,0.473,0.824,0.0,0.605,-3.68,0.163,77.888,0.374,65,True
Dark Lane Demo Tapes,Drake,2020-05-01,88,2,When To Say When,1,spotify:track:5TCBWmEBrin7etRa4Lswr1,223124.0,1.0,1.0,4.0,0.252,0.41,0.82,0.0,0.538,-6.808,0.533,170.718,0.526,66,True
Dark Lane Demo Tapes,Drake,2020-05-01,88,3,Chicago Freestyle (feat. Giveon),1,spotify:track:4wVOKKEHUJxHCFFNUWDn0B,220488.0,10.0,1.0,4.0,0.629,0.735,0.449,0.0,0.113,-7.507,0.347,122.947,0.0397,85,True
Dark Lane Demo Tapes,Drake,2020-05-01,88,4,Not You Too (feat. Chris Brown),1,spotify:track:3Q4gttWQ6hxqWOa3tHoTNi,269680.0,9.0,0.0,4.0,0.342,0.458,0.452,1.94e-05,0.0703,-9.299,0.047,86.318,0.316,70,True
Dark Lane Demo Tapes,Drake,2020-05-01,88,5,Toosie Slide,1,spotify:track:466cKvZn1j45IpxDdYZqdA,247059.0,1.0,0.0,4.0,0.289,0.83,0.49,3.04e-06,0.113,-8.82,0.209,81.604,0.845,82,True
Dark Lane Demo Tapes,Drake,2020-05-01,88,6,Desires (with Future),1,spotify:track:7eYAHC0RbBF9eaqWzT34Aq,237946.0,5.0,0.0,4.0,0.281,0.812,0.506,0.0,0.325,-7.706,0.116,145.074,0.554,71,True
Dark Lane Demo Tapes,Drake,2020-05-01,88,7,Time Flies,1,spotify:track:5H4mXWKcicuLKDn4Jy0sK7,192932.0,10.0,1.0,4.0,0.201,0.864,0.477,0.0,0.182,-5.786,0.224,86.46,0.5,75,True
Dark Lane Demo Tapes,Drake,2020-05-01,88,8,Landed,1,spotify:track:3KixNgUEaDtrKJVzdqjU5q,152195.0,7.0,1.0,4.0,0.00606,0.881,0.636,0.0,0.111,-4.629,0.287,163.949,0.715,67,True
Dark Lane Demo Tapes,Drake,2020-05-01,88,9,D4L,1,spotify:track:5fHrHoJKfCgBd35zwIBmUK,189176.0,1.0,1.0,4.0,0.0128,0.718,0.706,0.0,0.352,-5.709,0.06,170.004,0.815,70,True
Dark Lane Demo Tapes,Drake,2020-05-01,88,10,Pain 1993 (with Playboi Carti),1,spotify:track:6Kj17Afjo1OKJYpf5VzCeo,149078.0,5.0,0.0,4.0,0.163,0.825,0.373,0.0,0.368,-5.532,0.108,77.271,0.12,74,True
Dark Lane Demo Tapes,Drake,2020-05-01,88,11,Losses,1,spotify:track:6fLVTVaHWaEfVKfEgbkf4D,271184.0,1.0,0.0,4.0,0.28,0.551,0.57,0.0,0.424,-7.385,0.351,85.687,0.505,63,True
Dark Lane Demo Tapes,Drake,2020-05-01,88,12,From Florida With Love,1,spotify:track:0YkUwXxnTkeJBvt5upeEtP,234783.0,6.0,0.0,4.0,0.768,0.787,0.477,0.0,0.104,-7.837,0.199,80.506,0.476,67,True
Dark Lane Demo Tapes,Drake,2020-05-01,88,13,Demons (feat. Fivio Foreign & Sosa Geek),1,spotify:track:05aZ9sAU1YXndHv0FMi9iW,204805.0,0.0,0.0,3.0,0.423,0.543,0.766,0.0,0.155,-3.387,0.343,106.869,0.729,70,True
Dark Lane Demo Tapes,Drake,2020-05-01,88,14,War,1,spotify:track:1I55Ea0zVoSKs6MqW7DQ3i,180000.0,10.0,0.0,4.0,0.292,0.749,0.792,0.0,0.109,-4.151,0.0826,144.064,0.239,69,True
Care Package,Drake,2019-08-02,73,1,Dreams Money Can Buy,1,spotify:track:1qyFlfPREPbRcS2BNszdYI,253803.0,6.0,1.0,4.0,0.765,0.423,0.587,0.0,0.114,-6.635,0.529,180.331,0.33,57,True
Care Package,Drake,2019-08-02,73,2,The Motion,1,spotify:track:0Tacxc5lDJ8LwiO1pWNSl8,240957.0,4.0,0.0,4.0,0.371,0.631,0.788,0.000317,0.108,-7.142,0.102,157.769,0.544,64,True
Care Package,Drake,2019-08-02,73,3,How Bout Now,1,spotify:track:4n4BflhWjCHIxrI4v7Xt9s,235566.0,1.0,1.0,4.0,0.205,0.789,0.404,0.0,0.219,-8.364,0.23,122.062,0.472,62,True
Care Package,Drake,2019-08-02,73,4,Trust Issues,1,spotify:track:4Wjhj0WjkyECccfHVIgaTq,281519.0,11.0,0.0,3.0,0.779,0.421,0.539,0.0,0.111,-5.456,0.274,89.177,0.523,64,True
Care Package,Drake,2019-08-02,73,5,Days in The East,1,spotify:track:4czcw3NVLY0of5hTD7OufN,353698.0,1.0,1.0,4.0,0.348,0.733,0.361,0.000285,0.0942,-11.129,0.135,94.902,0.0361,56,True
Care Package,Drake,2019-08-02,73,6,Draft Day,1,spotify:track:3W3FVHEDetkiRkkGKDmdir,266325.0,8.0,1.0,4.0,0.0322,0.673,0.81,0.0,0.133,-3.793,0.36,166.084,0.564,54,True
Care Package,Drake,2019-08-02,73,7,4pm in Calabasas,1,spotify:track:6C9SwoZ5OrxcvkntgA5t8s,240218.0,4.0,0.0,4.0,0.115,0.743,0.66,0.0,0.101,-4.802,0.418,192.031,0.549,58,True
Care Package,Drake,2019-08-02,73,8,5 Am in Toronto,1,spotify:track:0FnxK9FEAQyPJ284QcieNb,205264.0,11.0,0.0,4.0,0.0678,0.555,0.88,0.0,0.0723,-4.325,0.265,87.195,0.391,58,True
Care Package,Drake,2019-08-02,73,9,I Get Lonely,1,spotify:track:3sMC6vfTTSa0mMAPTwzDVD,253562.0,11.0,0.0,4.0,0.706,0.477,0.501,5.61e-06,0.0953,-9.178,0.0398,81.376,0.689,55,False
Care Package,Drake,2019-08-02,73,10,My Side,1,spotify:track:4alHkxxwAhvoGg3dJCATKV,294651.0,6.0,0.0,4.0,0.603,0.549,0.495,7.26e-06,0.0979,-5.661,0.133,81.012,0.385,51,True
Care Package,Drake,2019-08-02,73,11,Jodeci Freestyle (feat. J. Cole),1,spotify:track:2xUHiyGeGrWmmfv7NbDTWC,254022.0,2.0,1.0,4.0,0.0111,0.498,0.844,0.0,0.102,-2.834,0.268,88.435,0.282,53,True
Care Package,Drake,2019-08-02,73,12,Club Paradise,1,spotify:track:6MR5IBSNfDmiwnrlQpVw4w,283816.0,6.0,0.0,4.0,0.758,0.338,0.729,3.24e-05,0.18,-6.419,0.102,184.174,0.543,55,True
Care Package,Drake,2019-08-02,73,13,Free Spirit (feat. Rick Ross),1,spotify:track:18t8ypY0HYaQuGBxg2KdT2,252884.0,1.0,1.0,3.0,0.281,0.508,0.748,0.0,0.168,-4.997,0.33,100.414,0.225,52,True
Care Package,Drake,2019-08-02,73,14,Heat Of The Moment,1,spotify:track:27Tqjd2nMW2mIp6Yk1ovwY,343455.0,5.0,0.0,4.0,0.179,0.641,0.454,0.000116,0.065,-8.344,0.133,78.036,0.302,49,True
Care Package,Drake,2019-08-02,73,15,Girls Love Beyoncé (feat. James Fauntleroy),1,spotify:track:56NDFbD0tCUawnqeU2wcvv,225012.0,11.0,0.0,4.0,0.782,0.619,0.489,0.0,0.106,-11.25,0.46,126.046,0.328,59,True
Care Package,Drake,2019-08-02,73,16,Paris Morton Music,1,spotify:track:73IE87H0g2MBmdn41lkVto,251240.0,10.0,0.0,4.0,0.414,0.505,0.494,7.98e-05,0.105,-8.635,0.315,171.978,0.141,55,True
Care Package,Drake,2019-08-02,73,17,Can I,1,spotify:track:3e0ZGE7Gp034iLknjQk4QW,189289.0,4.0,0.0,4.0,0.484,0.643,0.178,0.0108,0.122,-8.56,0.0588,85.042,0.0674,56,True
So Far Gone,Drake,2019-02-14,42,1,Lust For Life,1,spotify:track:4Oqhd37CXCG6qYbmHGzJJ5,176173.0,6.0,1.0,4.0,0.939,0.477,0.422,0.0361,0.107,-10.389,0.174,87.269,0.0815,18,False
So Far Gone,Drake,2019-02-14,42,2,Houstatlantavegas,1,spotify:track:7i2X27hQnVtr5emUBXMnnz,290787.0,1.0,0.0,4.0,0.387,0.597,0.696,0.000762,0.126,-6.799,0.0823,67.526,0.427,26,False
So Far Gone,Drake,2019-02-14,42,3,Successful (feat. Trey Songz & Lil Wayne),1,spotify:track:3tbqvZYf7mcIrbLvjzokhv,375053.0,8.0,1.0,4.0,0.537,0.565,0.535,0.0,0.165,-5.158,0.386,159.909,0.22,21,False
So Far Gone,Drake,2019-02-14,42,4,Let’s Call It Off (feat. Peter Bjorn and John),1,spotify:track:3baJKX6yyPUT92zNStX5z6,234173.0,9.0,0.0,4.0,0.00454,0.794,0.717,0.301,0.146,-4.629,0.0325,127.446,0.937,19,False
So Far Gone,Drake,2019-02-14,42,5,November 18th,1,spotify:track:2vHmE2q0EYbw0F8asrHPmW,188187.0,11.0,0.0,4.0,0.588,0.756,0.451,0.0,0.0942,-11.287,0.47,143.864,0.555,20,False
So Far Gone,Drake,2019-02-14,42,6,Ignant Shit (feat. Lil Wayne),1,spotify:track:2h65kdqlhMRtp5l5qIFA9v,302493.0,10.0,0.0,4.0,0.165,0.622,0.844,0.0,0.455,-3.759,0.269,94.449,0.12,26,False
So Far Gone,Drake,2019-02-14,42,7,A Night Off (feat. Lloyd),1,spotify:track:1bMYRdTXYdj7KSu4r0O3IQ,193973.0,11.0,0.0,4.0,0.362,0.565,0.502,2.32e-06,0.164,-5.594,0.0793,103.418,0.332,15,False
So Far Gone,Drake,2019-02-14,42,8,Say What's Real,1,spotify:track:2p0KdK06O9KUMCQ0gsFF0P,230707.0,8.0,1.0,5.0,0.66,0.545,0.755,0.0,0.209,-5.438,0.257,115.029,0.481,16,False
So Far Gone,Drake,2019-02-14,42,9,Little Bit (feat. Lykke Li),1,spotify:track:1uBaQNOsRatk1bBTBJnKek,230493.0,11.0,0.0,4.0,0.107,0.76,0.887,0.0242,0.668,-4.902,0.038,120.396,0.783,22,False
So Far Gone,Drake,2019-02-14,42,10,Best I Ever Had,1,spotify:track:4AcScHuxr9xAqqyxxTMAhu,257680.0,5.0,0.0,4.0,0.203,0.441,0.929,0.0,0.165,-2.199,0.337,162.395,0.546,43,False
So Far Gone,Drake,2019-02-14,42,11,Unstoppable (feat. Santigold & Lil Wayne),1,spotify:track:3DQb8H8mBaxXtrpwZWfen1,209960.0,2.0,0.0,4.0,0.159,0.775,0.906,0.0,0.773,-2.806,0.337,150.08,0.841,17,False
So Far Gone,Drake,2019-02-14,42,12,Uptown (feat. Bun B & Lil Wayne),1,spotify:track:6xTROKXoqNjGhFNIjfoDO2,382267.0,1.0,1.0,5.0,0.00371,0.433,0.82,0.0,0.0852,-3.136,0.329,87.076,0.405,29,False
So Far Gone,Drake,2019-02-14,42,13,Sooner Than Later,1,spotify:track:12iCwfAxGDFvpU7aTusAle,262040.0,0.0,0.0,4.0,0.191,0.691,0.498,6.73e-06,0.107,-5.716,0.144,94.99,0.534,17,False
So Far Gone,Drake,2019-02-14,42,14,Bria's Interlude (feat. Omarion),1,spotify:track:3x8P00PKvIL9w7Z3XI9zyW,139587.0,2.0,1.0,3.0,0.205,0.456,0.509,0.000652,0.122,-6.204,0.0895,147.154,0.239,17,False
So Far Gone,Drake,2019-02-14,42,15,The Calm,1,spotify:track:71tHNdPFrCNiulvoKzeEuk,243720.0,11.0,0.0,4.0,0.812,0.468,0.782,1.79e-05,0.107,-8.303,0.898,159.621,0.24,21,False
So Far Gone,Drake,2019-02-14,42,16,Outro (feat. Chilly Gonzales),1,spotify:track:5hKi8LHc2GF5v9TSsvgZaf,174400.0,5.0,1.0,4.0,0.989,0.393,0.0878,0.856,0.316,-21.628,0.053,185.562,0.122,12,False
So Far Gone,Drake,2019-02-14,42,17,Brand New,1,spotify:track:18Dv8QiJUFh0erAN0R7jDh,213493.0,6.0,1.0,4.0,0.636,0.413,0.497,0.0,0.179,-9.039,0.0736,112.306,0.368,18,False
So Far Gone,Drake,2019-02-14,42,18,Congratulations,1,spotify:track:0ISIeXBvGQIcQGYfR56jy8,332547.0,6.0,1.0,3.0,0.0193,0.393,0.852,0.0,0.291,-2.278,0.0726,106.902,0.15,18,False
Scorpion,Drake,2018-06-29,89,1,Survival,1,spotify:track:2yg9UN4eo5eMVJ7OB4RWj3,136187.0,9.0,0.0,4.0,0.133,0.555,0.596,0.0,0.123,-9.09,0.375,77.324,0.145,61,True
Scorpion,Drake,2018-06-29,89,2,Nonstop,1,spotify:track:0TlLq3lA83rQOYtrqBqSct,238614.0,7.0,1.0,4.0,0.0165,0.912,0.412,0.0126,0.104,-8.074,0.123,154.983,0.423,80,True
Scorpion,Drake,2018-06-29,89,3,Elevate,1,spotify:track:3szf2z1Cy1QMrtHrbn8rz9,184960.0,1.0,1.0,4.0,0.0152,0.758,0.474,0.0,0.116,-8.72,0.147,76.061,0.0542,63,True
Scorpion,Drake,2018-06-29,89,4,Emotionless,1,spotify:track:5Psnhdkyanjpgc2P8A5TSM,302173.0,1.0,1.0,4.0,0.0248,0.414,0.677,0.0,0.0793,-5.12,0.254,172.521,0.0853,66,True
Scorpion,Drake,2018-06-29,89,5,God's Plan,1,spotify:track:6DCZcSspjsKoFjzjrWoCdn,198973.0,7.0,1.0,4.0,0.0332,0.754,0.449,8.29e-05,0.552,-9.211,0.109,77.169,0.357,83,True
Scorpion,Drake,2018-06-29,89,6,I'm Upset,1,spotify:track:3qN5qMTKyEEmiTZD38BNTT,214467.0,11.0,0.0,4.0,0.279,0.899,0.586,0.0,0.0836,-7.866,0.343,150.002,0.492,71,True
Scorpion,Drake,2018-06-29,89,7,8 Out Of 10,1,spotify:track:0zqy3ss4CwD6u4QPksS0nI,195720.0,2.0,1.0,4.0,0.161,0.527,0.689,0.0,0.498,-7.87,0.741,170.538,0.31,61,True
Scorpion,Drake,2018-06-29,89,8,Mob Ties,1,spotify:track:7rC5Pl8rQSX4myONQHYPBK,205147.0,4.0,0.0,4.0,0.045,0.754,0.575,0.00131,0.276,-8.393,0.0682,86.009,0.491,72,True
Scorpion,Drake,2018-06-29,89,9,Can’t Take A Joke,1,spotify:track:1dUHF4RyMmMTveJ0Rby6Xm,163974.0,10.0,0.0,4.0,0.126,0.761,0.598,0.0,0.0839,-7.249,0.182,173.897,0.446,67,True
Scorpion,Drake,2018-06-29,89,10,Sandra’s Rose,1,spotify:track:6cblRiEGDRNZgowcm951R3,216333.0,1.0,1.0,4.0,0.0481,0.486,0.849,0.0,0.143,-5.432,0.246,152.086,0.519,63,True
Scorpion,Drake,2018-06-29,89,11,Talk Up (feat. Jay-Z),1,spotify:track:4ksuI04WMvUnJbHQjgs3L5,223240.0,11.0,1.0,4.0,0.00354,0.758,0.491,6.5e-06,0.292,-9.877,0.138,140.121,0.334,60,True
Scorpion,Drake,2018-06-29,89,12,Is There More,1,spotify:track:1Tnw0ItH1Macok8gblnPPd,226907.0,1.0,1.0,4.0,0.727,0.708,0.547,0.0,0.159,-7.607,0.314,83.8,0.549,58,True
Scorpion,Drake,2018-06-29,89,1,Peak,2,spotify:track:11L064movtyopGdLiX4sVg,206027.0,9.0,0.0,4.0,0.85,0.687,0.218,0.000125,0.106,-13.539,0.0388,91.991,0.269,60,True
Scorpion,Drake,2018-06-29,89,2,Summer Games,2,spotify:track:4HG1YiGBseVKzjyKcmAJen,247893.0,1.0,1.0,4.0,0.477,0.776,0.482,0.0456,0.11,-11.269,0.0357,136.008,0.134,61,False
Scorpion,Drake,2018-06-29,89,3,Jaded,2,spotify:track:4c2xt1trwYZpMqPWY35Xi9,262453.0,0.0,1.0,4.0,0.037,0.764,0.271,0.0,0.175,-5.697,0.0414,116.019,0.0371,65,True
Scorpion,Drake,2018-06-29,89,4,Nice For What,2,spotify:track:3CA9pLiwRIGtUBiMjbZmRw,210747.0,8.0,1.0,4.0,0.0891,0.585,0.909,9.7e-05,0.119,-6.474,0.0707,93.372,0.758,78,True
Scorpion,Drake,2018-06-29,89,5,Finesse,2,spotify:track:2WP8G2pdddDmnh1xbfKBOI,182080.0,0.0,0.0,4.0,0.133,0.807,0.319,0.000338,0.101,-8.152,0.0581,94.992,0.299,71,False
Scorpion,Drake,2018-06-29,89,6,Ratchet Happy Birthday,2,spotify:track:4SUwJA3eUVNHExxMPEUhQe,207307.0,2.0,1.0,4.0,0.11,0.657,0.571,0.00123,0.0735,-12.519,0.139,167.958,0.622,58,True
Scorpion,Drake,2018-06-29,89,7,That’s How You Feel,2,spotify:track:41a7dZcq30Ss5kPMayWRV0,157605.0,10.0,0.0,4.0,0.117,0.85,0.473,0.0103,0.108,-5.747,0.209,85.454,0.38,64,True
Scorpion,Drake,2018-06-29,89,8,Blue Tint,2,spotify:track:4n1bdaKwynQndm47x5HqWX,162800.0,7.0,0.0,4.0,0.013,0.889,0.372,0.0,0.184,-10.254,0.357,133.997,0.123,63,True
Scorpion,Drake,2018-06-29,89,9,In My Feelings,2,spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,217925.0,1.0,1.0,4.0,0.0589,0.835,0.626,6e-05,0.396,-5.833,0.125,91.03,0.35,79,True
Scorpion,Drake,2018-06-29,89,10,Don’t Matter To Me (with Michael Jackson),2,spotify:track:6G8kHiVZ1jW7vHMPVRNZU0,245787.0,10.0,1.0,4.0,0.493,0.822,0.318,0.0128,0.11,-12.391,0.0575,102.998,0.138,73,False
Scorpion,Drake,2018-06-29,89,11,After Dark (feat. Static Major & Ty Dolla $ign),2,spotify:track:3mvYQKm8h6M5K5h0nVPY9S,289560.0,2.0,1.0,4.0,0.0407,0.687,0.429,0.0,0.142,-13.075,0.192,141.966,0.336,61,True
Scorpion,Drake,2018-06-29,89,12,Final Fantasy,2,spotify:track:44Du2IM1bGY7dicmLfXbUs,219960.0,0.0,1.0,1.0,0.422,0.5,0.449,7.96e-06,0.115,-10.977,0.442,144.206,0.104,58,True
Scorpion,Drake,2018-06-29,89,13,March 14,2,spotify:track:09lmraDvzBT3pUQ2rUtJzK,309560.0,10.0,0.0,4.0,0.405,0.558,0.414,0.0,0.36,-7.355,0.358,127.094,0.318,56,True
More Life,Drake,2017-03-18,85,1,Free Smoke,1,spotify:track:05KOgYg8PGeJyyWBPi5ja8,218674.0,10.0,0.0,4.0,0.0681,0.736,0.491,0.0,0.571,-6.892,0.439,141.979,0.203,63,True
More Life,Drake,2017-03-18,85,2,No Long Talk,1,spotify:track:6CfrYuD3YRDYdYvH9jNtXY,149569.0,10.0,0.0,4.0,0.0671,0.913,0.608,0.0,0.533,-6.839,0.234,97.063,0.578,59,True
More Life,Drake,2017-03-18,85,3,Passionfruit,1,spotify:track:5mCPDVBb16L4XQwDdbRUpz,298941.0,11.0,1.0,4.0,0.256,0.809,0.463,0.085,0.109,-11.377,0.0396,111.98,0.364,79,True
More Life,Drake,2017-03-18,85,4,Jorja Interlude,1,spotify:track:13e6f8t7RKXuxZ0JdaaJRG,107673.0,11.0,1.0,4.0,0.762,0.735,0.373,0.00202,0.288,-10.478,0.104,123.081,0.237,60,True
More Life,Drake,2017-03-18,85,5,Get It Together,1,spotify:track:7y6c07pgjZvtHI9kuMVqk1,250337.0,5.0,0.0,4.0,0.0945,0.781,0.721,0.391,0.104,-9.133,0.0514,123.011,0.849,69,True
More Life,Drake,2017-03-18,85,6,Madiba Riddim,1,spotify:track:76gUmNLXGQVOsGhfcshkFP,205163.0,7.0,1.0,4.0,0.245,0.839,0.521,0.00545,0.607,-10.45,0.166,105.992,0.33,62,False
More Life,Drake,2017-03-18,85,7,Blem,1,spotify:track:2XlHu0HcujBCkWMdIAvrqt,216558.0,7.0,0.0,4.0,0.0533,0.726,0.535,1.38e-05,0.0984,-7.804,0.0476,98.067,0.375,64,False
More Life,Drake,2017-03-18,85,8,4422,1,spotify:track:2fkeWbM6iqTw7oGHTYm2lw,186293.0,11.0,0.0,4.0,0.558,0.609,0.229,0.0413,0.113,-12.36,0.0333,111.887,0.19,62,False
More Life,Drake,2017-03-18,85,9,Gyalchester,1,spotify:track:6UjfByV1lDLW0SOVQA4NAi,189230.0,1.0,1.0,4.0,0.0317,0.877,0.391,0.000502,0.0945,-8.196,0.063,131.018,0.122,69,True
More Life,Drake,2017-03-18,85,10,Skepta Interlude,1,spotify:track:2dfqS3MRtbLZSZA1IL8xY5,143214.0,7.0,1.0,5.0,0.0103,0.745,0.822,4.2e-06,0.155,-6.354,0.252,86.733,0.415,58,True
More Life,Drake,2017-03-18,85,11,Portland,1,spotify:track:2bjwRfXMk4uRgOD9IBYl9h,236615.0,1.0,1.0,4.0,0.0172,0.925,0.443,0.0,0.276,-8.216,0.264,136.078,0.35,73,True
More Life,Drake,2017-03-18,85,12,Sacrifices,1,spotify:track:0xl1w2q4VLojeXp4JfazPL,307593.0,8.0,1.0,4.0,0.0407,0.903,0.439,0.0,0.138,-11.813,0.397,139.112,0.532,61,True
More Life,Drake,2017-03-18,85,13,Nothings Into Somethings,1,spotify:track:6MbH1QiphMCPTqVEVC7UYi,153725.0,11.0,0.0,4.0,0.332,0.766,0.234,0.00156,0.358,-7.544,0.159,96.882,0.256,58,False
More Life,Drake,2017-03-18,85,14,Teenage Fever,1,spotify:track:6n3HGiq4v35D6eFOSwqYuo,219692.0,8.0,0.0,4.0,0.111,0.766,0.283,0.0172,0.115,-10.33,0.0846,97.04,0.144,75,True
More Life,Drake,2017-03-18,85,15,KMT,1,spotify:track:2jTujnt0y344ai1rNOywgr,162638.0,1.0,1.0,4.0,0.0189,0.875,0.6,0.0143,0.132,-6.818,0.0435,119.987,0.0906,62,True
More Life,Drake,2017-03-18,85,16,Lose You,1,spotify:track:2Na0z2gfN67Rzf0vp74Wi3,305374.0,4.0,1.0,4.0,0.699,0.526,0.583,0.0,0.372,-9.172,0.376,89.837,0.378,57,True
More Life,Drake,2017-03-18,85,17,Can't Have Everything,1,spotify:track:5f5r2N4Lp9WoULWPH9zp2W,228438.0,1.0,1.0,4.0,0.0136,0.856,0.572,1.55e-06,0.121,-8.429,0.373,82.445,0.454,59,True
More Life,Drake,2017-03-18,85,18,Glow,1,spotify:track:28irpKCCK9nn9DZSik2zEx,206120.0,9.0,0.0,4.0,0.2,0.688,0.384,0.0,0.708,-8.824,0.375,162.098,0.432,56,True
More Life,Drake,2017-03-18,85,19,Since Way Back,1,spotify:track:5JUu0unA8VwhTZ9LkMWUVI,368036.0,0.0,1.0,4.0,0.348,0.468,0.266,9.55e-06,0.209,-11.121,0.13,153.294,0.222,57,False
More Life,Drake,2017-03-18,85,20,Fake Love,1,spotify:track:343YBumqHu19cGoGARUTsd,210937.0,9.0,0.0,4.0,0.105,0.928,0.481,0.0,0.176,-9.35,0.287,134.007,0.613,75,True
More Life,Drake,2017-03-18,85,21,Ice Melts,1,spotify:track:7bJ4mu7MHa3rHiNyKjOoSl,250770.0,6.0,0.0,4.0,0.08,0.813,0.551,0.0,0.386,-7.605,0.353,124.957,0.598,60,True
More Life,Drake,2017-03-18,85,22,Do Not Disturb,1,spotify:track:2KvHC9z14GSl4YpkNMX384,283551.0,7.0,0.0,4.0,0.246,0.618,0.693,0.0,0.112,-5.943,0.45,170.982,0.454,70,True
Views,Drake,2016-05-13,69,1,Keep The Family Close,1,spotify:track:0AAyo5bMIVgVxv9DF6XV2B,328907.0,9.0,0.0,4.0,0.148,0.395,0.567,0.0,0.381,-7.687,0.0529,133.403,0.186,42,True
Views,Drake,2016-05-13,69,2,9,1,spotify:track:4uCAKqQQYJaIvyzq4sZkaO,255787.0,10.0,1.0,4.0,0.000803,0.689,0.712,0.000601,0.237,-7.184,0.0451,100.004,0.0379,44,True
Views,Drake,2016-05-13,69,3,U With Me?,1,spotify:track:4MSjMv3kpbLEeyGfIh52qH,297373.0,2.0,1.0,4.0,0.337,0.429,0.43,1.18e-05,0.138,-11.373,0.165,174.984,0.125,43,True
Views,Drake,2016-05-13,69,4,Feel No Ways,1,spotify:track:12C1XYFQGZYXRYJNbsgDc7,240653.0,7.0,1.0,4.0,0.0319,0.588,0.674,7.55e-06,0.122,-7.083,0.171,193.893,0.198,47,True
Views,Drake,2016-05-13,69,5,Hype,1,spotify:track:07GilNHSfS5oicUgHgU7VG,209413.0,4.0,0.0,4.0,0.0255,0.787,0.635,0.0,0.356,-8.282,0.153,130.014,0.238,46,True
Views,Drake,2016-05-13,69,6,Weston Road Flows,1,spotify:track:0P7HlSwSY8mJCWIk4yunb0,253533.0,1.0,1.0,4.0,0.0635,0.623,0.74,0.0,0.366,-6.945,0.307,82.874,0.351,42,True
Views,Drake,2016-05-13,69,7,Redemption,1,spotify:track:6qGgrhiZ20Qrir3MNGUJq4,333947.0,0.0,1.0,4.0,0.612,0.694,0.314,2.04e-06,0.117,-7.82,0.117,119.906,0.338,45,True
Views,Drake,2016-05-13,69,8,With You,1,spotify:track:5PMNu7kMZ4msbxiKnDTOt0,195053.0,1.0,1.0,4.0,0.136,0.878,0.406,0.000231,0.112,-9.961,0.249,128.015,0.785,45,True
Views,Drake,2016-05-13,69,9,Faithful,1,spotify:track:4dWVEAVhqNUjvsBHUo477f,290133.0,1.0,1.0,4.0,0.112,0.537,0.449,1.51e-05,0.285,-10.494,0.102,100.007,0.169,41,True
Views,Drake,2016-05-13,69,10,Still Here,1,spotify:track:4YJmZfvlheSziXem8HBWrj,189853.0,0.0,1.0,3.0,0.0267,0.833,0.431,0.0,0.633,-9.604,0.194,133.938,0.224,59,True
Views,Drake,2016-05-13,69,11,Controlla,1,spotify:track:4CpKEkdGbOJV51cSvx7SoG,245227.0,10.0,0.0,4.0,0.0781,0.611,0.468,0.0,0.101,-11.084,0.179,92.092,0.349,59,True
Views,Drake,2016-05-13,69,12,One Dance,1,spotify:track:12VWzyPDBCc8fqeWCAfNwR,173987.0,1.0,1.0,4.0,0.00776,0.792,0.625,0.00188,0.329,-5.609,0.0536,103.967,0.37,66,False
Views,Drake,2016-05-13,69,13,Grammys,1,spotify:track:2JfeUjJvP1lJkCSne9g0de,220427.0,1.0,1.0,4.0,0.00163,0.676,0.432,3.93e-06,0.0799,-9.51,0.502,145.869,0.12,44,True
Views,Drake,2016-05-13,69,14,Childs Play,1,spotify:track:0k9RIzZtAo4DTQu0ZM6lNZ,241400.0,10.0,0.0,4.0,0.017,0.745,0.473,1.12e-05,0.197,-11.243,0.0955,80.006,0.296,51,True
Views,Drake,2016-05-13,69,15,Pop Style,1,spotify:track:334S9SWZMjyRDN0wrHw7wk,212947.0,7.0,1.0,4.0,0.192,0.713,0.462,2.16e-06,0.105,-10.027,0.123,133.054,0.0595,49,True
Views,Drake,2016-05-13,69,16,Too Good,1,spotify:track:7fJtPlEZKxu6gvkfBFc5tW,263373.0,7.0,1.0,4.0,0.0484,0.793,0.653,4.91e-05,0.1,-7.839,0.103,117.993,0.393,57,True
Views,Drake,2016-05-13,69,17,Summers Over Interlude,1,spotify:track:04CpzA2BdOLEz7EMp5uwTU,106333.0,4.0,0.0,3.0,0.405,0.698,0.255,0.00242,0.0985,-8.647,0.0303,132.036,0.243,39,True
Views,Drake,2016-05-13,69,18,Fire & Desire,1,spotify:track:4bEGp4AapA0B3Q5PpnSq3K,238120.0,1.0,0.0,4.0,0.0671,0.722,0.252,0.0,0.0852,-14.411,0.0762,79.923,0.276,49,True
Views,Drake,2016-05-13,69,19,Views,1,spotify:track:6oeCLDX1ML2tPOPT1JuyaJ,311960.0,0.0,1.0,4.0,0.0657,0.426,0.852,0.0,0.262,-5.896,0.318,78.855,0.11,40,True
Views,Drake,2016-05-13,69,20,Hotline Bling,1,spotify:track:1OAYKfE0YdrN7C1yLWaLJo,267067.0,2.0,1.0,4.0,0.00261,0.891,0.625,0.000176,0.0504,-7.861,0.0558,134.967,0.548,50,False
